work_order,site_name,site_address,site_city,site_state,latitude,longitude,jp_status,jp_priority,due_date,sow_1,flag_missing_due_date,flag_past_due,flag_estimated_time,tank_test_only,is_recurring_site,night_test,days_til_due,tech_count,zone_3,region,duration,cluster_id,created_at,updated_at
45492,King Soopers 058,710 Cheyenne Meadows Rd,Colorado Springs,CO,38.776994,-104.814769,unscheduled,3 Year,2025-09-01,"SCT, SCT",False,False,False,False,False,False,42.0,10.0,"39.0,-105.0",CO - Southeast,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
73057,9 News KUSA,500 Speer Blvd.,Denver,CO,39.721853,-104.981877,unscheduled,Service,2025-09-10,MOI,False,False,False,False,True,False,51.0,11.0,"40.0,-105.0",CO - Denver Metro,0.25,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67086,Fast Stop 1140,218 N 4th St,Montpelier,ID,42.320147,-111.297421,unscheduled,3 Year,2025-09-11,"CPS, MOI",False,False,False,False,False,False,52.0,7.0,"42.0,-111.0",ID,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66999,Maverik 494,2477 Peterson Rd,Colorado Springs,CO,38.867336,-104.702213,unscheduled,Annual,2025-09-11,"ACI, MOI",False,False,False,False,False,False,52.0,11.0,"39.0,-105.0",CO - Southeast,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67114,Weldona Shop,7555 Highway 144,Weldona,CO,40.364199,-104.003107,unscheduled,Annual,2025-09-11,"ACI, VLT, LDT",False,False,False,False,False,False,52.0,10.0,"40.0,-104.0",CO - Northeast,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67122,Morgan County Highway Department,17303 County Road S,Fort Morgan,CO,40.261374,-103.824577,unscheduled,Annual,2025-09-11,"ACI, VLT, LDT",False,False,False,False,False,False,52.0,10.0,"40.0,-104.0",CO - Northeast,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67132,HCA Healthone Swedish,501 East Hampden Avenue,Englewood,CO,39.65417,-104.980717,unscheduled,Annual,2025-09-11,"SCT, ACI, ATG, VLT, DWP, MOI",False,False,True,False,True,False,52.0,10.0,"40.0,-105.0",CO - Denver Metro,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
69006,Alta #6126,938 S Townsend,Montrose,CO,38.471587,-107.869651,unscheduled,Service,2025-09-11,SBT,False,False,False,False,False,False,52.0,11.0,"38.0,-108.0",CO - Southwest,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67316,HCA Healthone Swedish Southwest ED,6196 S. Ammons Way,Littleton,CO,39.602942,-105.090175,unscheduled,Service,2025-09-11,MOI,False,False,False,False,True,False,52.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67418,HCA Healthone Swedish Belmar ED,260 S. Wadsworth,Lakewood,CO,39.711713,-105.081228,unscheduled,Service,2025-09-11,MOI,False,False,False,False,True,False,52.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67109,Guernsey Stone Company,49 Quarry Road,Guernsey,WY,42.272198,-104.726065,unscheduled,Service,2025-09-11,ACI,False,False,False,False,False,False,52.0,5.0,"42.0,-105.0",WY - East,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67402,Fast Stop 1166,12655 HWY 24 S,Leadville,CO,39.22379,-106.348378,unscheduled,3 Year,2025-09-12,MOI,False,False,False,False,False,False,53.0,11.0,"39.0,-106.0",CO - West Central,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67202,Stinker 217 - Ghost Town,6680 W Yellowstone,Casper,WY,42.874969,-106.425342,unscheduled,3 Year,2025-09-12,MOI,False,False,False,False,False,False,53.0,5.0,"43.0,-106.0",WY - East,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67399,Wiggins Shop,5530 Cnty Rd L,Wiggins,CO,40.146016,-104.046495,unscheduled,Annual,2025-09-12,"ACI, VLT, LDT",False,False,False,False,False,False,53.0,10.0,"40.0,-104.0",CO - Northeast,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67101,HCA Healthone Swedish SOC,799 E Hampden Ave,Englewood,CO,39.653344,-104.978725,unscheduled,Service,2025-09-12,MOI,False,False,False,False,True,False,53.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67229,North Range Behavioral Health Clinic ,928 12th Street,Greeley,CO,40.419519,-104.693873,unscheduled,3 Year,2025-09-13,"OFV, MOI",False,False,False,False,False,False,54.0,10.0,"40.0,-105.0",CO - NoCo,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45757,King Soopers 126,17711 Cottenwood Drive,Parker,CO,39.558755,-104.780969,unscheduled,3 Year,2025-09-13,"SCT, SCT",False,False,True,False,False,False,54.0,10.0,"40.0,-105.0",CO - Denver Metro,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67310,Alta #6138,382 E Mountain Ave,Fort Collins,CO,40.587144,-105.072273,unscheduled,Annual,2025-09-14,"SBT, ACI, ATG, VLT, LDT",False,False,True,False,False,False,55.0,10.0,"41.0,-105.0",CO - NoCo,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75751,Arapahoe Roofing,1501 S Arthur Ave,Louisville,CO,39.968339,-105.122111,unscheduled,3 Year,2025-09-15,"SCT, SCT, SBT",False,False,False,False,False,False,56.0,10.0,"40.0,-105.0",CO - Denver Metro,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45504,City Market 419,880 N Main St,Gunnison,CO,38.55329,-106.925392,unscheduled,3 Year,2025-09-15,"SCT, SCT",False,False,False,False,False,False,56.0,10.0,"39.0,-107.0",CO - Southwest,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45534,King Soopers 075,13057 S. Parker Road,Parker,CO,39.479078,-104.758708,unscheduled,3 Year,2025-09-15,"SCT, SCT",False,False,True,False,False,False,56.0,10.0,"39.0,-105.0",CO - Denver Metro,6.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
74057,Morgan County Landfill,21448 Morgan County Road 22,Fort Morgan,CO,40.260123,-103.73494,unscheduled,Annual,2025-09-15,"ACI, VLT",False,False,False,False,False,False,56.0,10.0,"40.0,-104.0",CO - Northeast,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45862,Stinker Store #306,1802 9th St.,Greeley,CO,40.42393,-104.708195,unscheduled,3 Year,2025-09-16,OFV,False,False,False,False,False,False,57.0,10.0,"40.0,-105.0",CO - NoCo,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
76651,QuikTrip # 4216,1190 South 1st Street,Bennett,CO,39.742079,-104.433369,unscheduled,3 Year,2025-09-16,OFV,False,False,False,False,False,False,57.0,10.0,"40.0,-104.0",CO - Northeast,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67149,Westbridge 74 Shell Gas Station,1709 West Harmony Road,Fort Collins,CO,40.523878,-105.108858,unscheduled,3 Year,2025-09-16,"OFV, SBT, LDT, VLT, ATG, ACI, MOI",False,False,True,False,False,False,57.0,10.0,"41.0,-105.0",CO - NoCo,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45880,King Soopers 107,25751 E. Smoky Hill Road,Aurora,CO,39.583729,-104.687126,unscheduled,3 Year,2025-09-16,"SCT, SCT",False,False,True,False,False,False,57.0,10.0,"40.0,-105.0",CO - Denver Metro,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67270,Maverik 689,240 Wagon Trail Rd,Avon,CO,39.627264,-106.491484,unscheduled,Annual,2025-09-16,"MOI, ACI",False,False,False,False,False,False,57.0,11.0,"40.0,-106.0",CO - West Central,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67234,Maverik 549,3755 N Chambers Rd,Aurora,CO,39.768287,-104.810906,unscheduled,Annual,2025-09-16,"ACI, MOI",False,False,False,False,False,False,57.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67512,Travel Centers of America #234,"1400 Higley Blvd, Exit 214",Rawlins,WY,41.775594,-107.223668,unscheduled,Annual,2025-09-16,"ACI, LDT, VLT, ATG, SVT",False,False,True,False,False,False,57.0,5.0,"42.0,-107.0",WY - East,20.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67250,Maverik 490,22910 E Arapahoe Rd,Aurora,CO,39.591108,-104.721637,unscheduled,Annual,2025-09-17,"ACI, MOI",False,False,False,False,False,False,58.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67263,Maverik 579,21800 E Quincy Ave,Aurora,CO,39.637713,-104.733343,unscheduled,Annual,2025-09-17,"ACI, MOI",False,False,False,False,False,False,58.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67245,Arvada Service Center,5901 Sheridan Blvd.,Arvada,CO,39.802908,-105.056295,unscheduled,Annual,2025-09-17,"ACI, ATG",False,False,False,False,False,False,58.0,11.0,"40.0,-105.0",CO - Denver Metro,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67247,Saint Joseph Hospital,1925 N Downing St,Denver,CO,39.747235,-104.974024,unscheduled,Service,2025-09-17,MOI,False,False,False,False,True,False,58.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67287,Widefield School District 3,4445 Foreign Trade Zone Blvd,Colorado Springs,CO,38.765815,-104.668589,unscheduled,Service,2025-09-17,MOI,False,False,False,False,True,False,58.0,11.0,"39.0,-105.0",CO - Southeast,0.75,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67331,CRVS #6,233 N. Dexter St,Wray,CO,40.081023,-102.229151,unscheduled,3 Year,2025-09-18,"MOI, ACI, ATG, LDT",False,False,False,False,False,False,59.0,10.0,"40.0,-102.0",CO - Northeast,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67430,CRVS #1,930 W Main St,Sterling,CO,40.625525,-103.224499,unscheduled,3 Year,2025-09-18,"SCT, MOI, ACI, ATG, VLT, LDT",False,False,True,False,False,False,59.0,10.0,"41.0,-103.0",CO - Northeast,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67371,Boulder Service Center,2655 N. 63rd St,Boulder,CO,40.025251,-105.212874,unscheduled,Annual,2025-09-18,"PVCT, ACI, OFV",False,False,False,False,False,False,59.0,10.0,"40.0,-105.0",CO - Denver Metro,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67514,Travel Centers of America #0187,4000 I-80 Service Rd (Exit 377),Burns (Cheyenne),WY,41.159942,-104.521044,unscheduled,Annual,2025-09-18,"ACI, LDT, ATG, SVT, VLT",False,False,True,False,False,False,59.0,5.0,"41.0,-105.0",WY - East,13.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67337,Self Serve,3327 Airport Rd,Boulder,CO,40.037275,-105.232769,unscheduled,3 Year,2025-09-19,MOI,False,False,False,False,False,False,60.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45538,King Soopers 086,5275 W 120th Ave,Broomfield,CO,39.914623,-105.053847,unscheduled,3 Year,2025-09-19,"SCT, SCT",False,False,True,False,False,False,60.0,10.0,"40.0,-105.0",CO - Denver Metro,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67447,S & K Fuel and Repair,403 Hwy 96,Haswell,CO,38.453793,-103.160653,unscheduled,Annual,2025-09-19,VLT,False,False,False,False,False,False,60.0,10.0,"38.0,-103.0",CO - Southeast,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67338,TBL Excavating,13802 E Smith Dr,Aurora,CO,39.762152,-104.824863,unscheduled,Annual,2025-09-20,"ACI, LDT",False,False,False,False,False,False,61.0,10.0,"40.0,-105.0",CO - Denver Metro,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67553,KC's Short Stop,2420 Box Butte Ave,Alliance,NE,42.119034,-102.872022,unscheduled,Annual,2025-09-20,"ACI, LDT, VLT, ATG, SVT",False,False,True,False,False,False,61.0,9.0,"42.0,-103.0",NE - West,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67504,Terry's Cenex,1639 W 3rd St,Alliance,NE,42.096286,-102.897591,unscheduled,Annual,2025-09-20,"ACI, ATG, LDT, VLT, SVT",False,False,True,False,False,False,61.0,9.0,"42.0,-103.0",NE - West,11.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67799,Westco Main Station,724 W 3rd St,Alliance,NE,42.097423,-102.880956,unscheduled,Annual,2025-09-21,"ACI, LDT, ATG, VLT, SVT",False,False,True,False,False,False,62.0,9.0,"42.0,-103.0",NE - West,9.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67568,Alta #6140,12702 Lowell Blvd.,Broomfield,CO,39.924296,-105.034297,unscheduled,Annual,2025-09-22,"ACI, ATG, LDT, VLT",False,False,True,False,False,False,63.0,10.0,"40.0,-105.0",CO - Denver Metro,5.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67928,Alta #6130,1113 W. Drake,Fort Collins,CO,40.551536,-105.096466,unscheduled,Annual,2025-09-22,"PVCT, ACI, ATG, LDT, VLT, PDT",False,False,True,False,False,False,63.0,10.0,"41.0,-105.0",CO - NoCo,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
74107,"Perceptive Innovations, LLC",200 Cottonwood St,Crestone,CO,37.99401,-105.700133,unscheduled,3 Year,2025-09-23,"SCT, SCT",False,False,False,False,False,False,64.0,10.0,"38.0,-106.0",CO - Southwest,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67871,Wheatland Co-op Assn,305 16th St,Wheatland,WY,42.050812,-104.96422,unscheduled,3 Year,2025-09-23,"ATG, VLT, LDT, ACI, MOI",False,False,True,False,False,False,64.0,5.0,"42.0,-105.0",WY - East,7.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67500,TA Express 259,14256 US-85,Alexander,ND,47.805081,-103.645493,unscheduled,3 Year,2025-09-23,"VLT, LDT, SCT",False,False,True,False,False,False,64.0,10.0,"48.0,-104.0",Dakotas,18.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67524,Shoshone Tribal Service Station,3 North Fork Rd,Ft. Washakie,WY,43.003569,-108.880005,unscheduled,Annual,2025-09-23,"MOI, ACI, VLT, LDT",False,False,False,False,False,False,64.0,5.0,"43.0,-109.0",WY - West,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67345,King Soopers 020,12525 W 32nd Ave,Wheat Ridge,CO,39.762115,-105.139797,unscheduled,Annual,2025-09-23,"OFV, SBT, ACI, ATG, LDT",False,False,True,False,False,False,64.0,10.0,"40.0,-105.0",CO - Denver Metro,5.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67624,Pueblo Wastewater Reclamation Facility,1300 S. Queens Ave,Pueblo,CO,38.257412,-104.578402,unscheduled,Annual,2025-09-24,ACI,False,False,False,False,False,False,65.0,11.0,"38.0,-105.0",CO - Southeast,1.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67571,Service Center - MAC Building,1123 West 3rd Avenue,Denver,CO,39.720918,-105.001749,unscheduled,Annual,2025-09-24,ACI,False,False,False,False,False,False,65.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67562,Maverik 540,8810 Pecos St,Thornton,CO,39.856939,-105.005078,unscheduled,Annual,2025-09-24,"MOI, ACI",False,False,False,False,False,False,65.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
69018,Fuel B's,23580 HWY 94,Calhan,CO,38.838898,-104.389077,unscheduled,Service,2025-09-24,SBT,False,False,False,False,False,False,65.0,11.0,"39.0,-104.0",CO - Southeast,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45756,King Soopers 049,2351 S. Buckley Rd.,Aurora,CO,39.6727,-104.791408,unscheduled,3 Year,2025-09-25,"SCT, SCT",False,False,False,False,False,False,66.0,10.0,"40.0,-105.0",CO - Denver Metro,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67538,Fast Stop 1120,1504 S 800 W,Woods Cross,UT,40.87427,-111.902369,unscheduled,Annual,2025-09-25,"MOI, VLT, LDT, ATG, ACI",False,False,False,False,False,False,66.0,2.0,"41.0,-112.0",UT - North,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67627,King Soopers 053,6794 North Academy Blvd,Colorado Springs,CO,38.930396,-104.794511,unscheduled,Annual,2025-09-25,"ACI, ATG, VLT, LDT, SVT",False,False,True,False,False,False,66.0,10.0,"39.0,-105.0",CO - Southeast,8.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
69013,Circle K 2741140,291 South Sable Blvd.,Aurora,CO,39.711501,-104.819789,unscheduled,Service,2025-09-25,SBT,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
69011,Circle K 2740669,5600 E. 64th Avenue,Commerce City,CO,39.812602,-104.921859,unscheduled,Service,2025-09-25,SBT,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68555,Rawhide Energy Station,2700 East County Road 82,Wellington,CO,40.865085,-105.027872,unscheduled,Tracer,2025-09-25,ACI,False,False,False,False,False,False,66.0,11.0,"41.0,-105.0",CO - NoCo,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67750,Heritage,180 South Elm Avenue,Eaton,CO,40.523001,-104.712942,unscheduled,Annual,2025-09-26,"MOI, ACI, ATG, LDT, VLT",False,False,False,False,False,False,67.0,10.0,"41.0,-105.0",CO - NoCo,4.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67690,Agfinity Inc. Eaton 710,55 S. Oak Avenue,Eaton,CO,40.524086,-104.710827,unscheduled,Annual,2025-09-26,"MOI, ATG, LDT, ACI, VLT",False,False,True,False,False,False,67.0,10.0,"41.0,-105.0",CO - NoCo,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67738,Sinclair Platte,2507 East Platte Ave.,Colorado Springs,CO,38.83906,-104.779294,unscheduled,Annual,2025-09-26,"ACI, ATG, LDT, VLT, SVT",False,False,True,False,False,False,67.0,10.0,"39.0,-105.0",CO - Southeast,7.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67650,Offen 5200,5200 E. 78th Ave.,Commerce City,CO,39.83753,-104.927443,unscheduled,3 Year,2025-09-27,"SBT, OFV, MOI, ACI, ATG, VLT, LDT",False,False,True,False,False,False,68.0,10.0,"40.0,-105.0",CO - Denver Metro,6.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45887,King Soopers 019,3100 S Sheridan Blvd #2-A,Denver,CO,39.6556,-105.050091,unscheduled,3 Year,2025-09-27,"SCT, SCT, ACI, ATG, LDT",False,False,True,False,False,False,68.0,10.0,"40.0,-105.0",CO - Denver Metro,8.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67780,Broadcom,4380 Ziegler Rd,Fort Collins,CO,40.525665,-105.015974,unscheduled,Annual,2025-09-27,"MOI, ACI",False,False,False,False,False,False,68.0,11.0,"41.0,-105.0",CO - NoCo,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67877,"Lightning Ventures, Inc.",7955 Dalia St,Henderson,CO,39.841102,-104.932941,unscheduled,Annual,2025-09-27,"ACI, OFV",False,False,False,False,False,False,68.0,10.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
46046,King Soopers 123,2984 Havana St,Denver,CO,39.759358,-104.865843,unscheduled,3 Year,2025-09-28,"SCT, SCT",False,False,True,False,False,False,69.0,10.0,"40.0,-105.0",CO - Denver Metro,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67932,CRVS #5,600 E 8th Ave (Hwy 34),Yuma,CO,40.118653,-102.715945,unscheduled,Annual,2025-09-28,"MOI, ACI, ATG, LDT, LDT, VLT, VLT",False,False,True,False,False,False,69.0,10.0,"40.0,-103.0",CO - Northeast,8.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
46189,King Soopers 026,3505 S Monaco Parkway,Denver,CO,39.652701,-104.913429,unscheduled,3 Year,2025-09-29,"SCT, SCT",False,False,False,False,False,False,70.0,10.0,"40.0,-105.0",CO - Denver Metro,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
46528,King Soopers 050,5091 S. Jellison Way,Littleton,CO,39.624652,-105.108217,unscheduled,3 Year,2025-09-29,"SCT, SCT",False,False,False,False,False,False,70.0,10.0,"40.0,-105.0",CO - Denver Metro,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
72551,Crossroads Travel Plaza,2 WY-28,Farson,WY,42.103882,-109.448501,unscheduled,3 Year,2025-09-30,CPS,False,False,False,False,False,False,71.0,5.0,"42.0,-109.0",WY - West,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68132,Valley Oil,211 North State St,Saratoga,WY,41.457503,-106.802494,unscheduled,3 Year,2025-09-30,"MOI, OFV, ACI",False,False,False,False,False,False,71.0,5.0,"41.0,-107.0",WY - East,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68785,Pinkerton Service Center,7710 Durant Dr,Colorado Springs,CO,38.943248,-104.727151,unscheduled,3 Year,2025-09-30,"SCT, OFV, SBT, ACI, ATG, LDT, VLT, SCT, TT",False,False,True,True,False,False,71.0,2.0,"39.0,-105.0",CO - Southeast,10.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68159,Pump Shop & Save,5500 S. Simms,Littleton,CO,39.614809,-105.127862,unscheduled,Annual,2025-09-30,"ATG, VLT, LDT, ACI",False,False,False,False,False,False,71.0,10.0,"40.0,-105.0",CO - Denver Metro,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
71196,City of Riverton Wastewater Treatment Plant,2600 East Monroe,Riverton,WY,43.020123,-108.359363,unscheduled,Annual,2025-09-30,"ACI, ATG, SBT, OFV",False,False,False,False,False,False,71.0,5.0,"43.0,-108.0",WY - West,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67929,Interstate Gas - Conoco Food Mart,82 16th St.,Wheatland,WY,42.047291,-104.962592,unscheduled,Annual,2025-09-30,"ACI, VLT, LDT, ATG",False,False,False,False,False,False,71.0,5.0,"42.0,-105.0",WY - East,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67628,Fast Stop 1128,33 W 1100 N,Salt Lake,UT,40.861432,-111.91212,unscheduled,Annual,2025-09-30,"OFV, MOI, VLT, LDT, ATG, ACI",False,False,True,False,False,False,71.0,2.0,"41.0,-112.0",UT - North,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67943,CRVS #9,315 East Edison St.,Brush,CO,40.25579,-103.616002,unscheduled,Annual,2025-09-30,"MOI, ATG, LDT, ACI, VLT",False,False,True,False,False,False,71.0,10.0,"40.0,-104.0",CO - Northeast,6.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68163,Martha’s Cenex,1004 E 3rd St,Alliance,NE,42.097569,-102.85834,unscheduled,Annual,2025-09-30,"ACI, LDT, ATG, VLT, SVT",False,False,True,False,False,False,71.0,9.0,"42.0,-103.0",NE - West,9.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67731,QuikTrip 4299,1525 West Baptist Road,Monument,CO,39.05649,-104.855702,unscheduled,Annual,2025-09-30,"VLT, LDT, ATG, NT, TT",False,False,True,True,False,True,71.0,2.0,"39.0,-105.0",CO - Southeast,13.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
100001,,,,,,,unscheduled,high,2025-09-03,,,,,,,False,,,,Utah,2.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:37:33.792856+00:00
45748,King Soopers 082,17220 S Golden Rd,Golden,CO,39.737747,-105.194145,scheduled,3 Year,2025-09-08,"SCT, SCT",False,False,False,False,False,False,49.0,10.0,"40.0,-105.0",CO - Denver Metro,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
